issue,year,half_year,trip,stem,category,species,expected_folder,detail,xmp_path
duplicate frame (duplicate),2025,2025.1,2025-04-26 Cresta Mowana,_Z9C1263,bird,red-billed leiothrix,2025.1,also in: 2025/2025.1/2025-04-26 Cresta Mowana Safari,data/xmp/result-2025/raw/2025.1/2025-04-26 Cresta Mowana/_Z9C1263.xmp
duplicate frame (duplicate),2025,2025.1,2025-04-26 Cresta Mowana Safari,_Z9C1263,bird,red-billed leiothrix,2025.1,also in: 2025/2025.1/2025-04-26 Cresta Mowana,data/xmp/result-2025/raw/2025.1/2025-04-26 Cresta Mowana Safari/_Z9C1263.xmp
duplicate frame (duplicate),2025,2025.2,2025-06-20 Granada,_Z9C9006,bird,saker falcon,2025.2,also in: 2025/2025.2/2025-06-20.4 Granada,data/xmp/result-2025/raw/2025.2/2025-06-20 Granada/_Z9C9006.xmp
duplicate frame (duplicate),2025,2025.2,2025-06-20 Granada,_Z9C9010,bird,rock pigeon,2025.2,also in: 2025/2025.2/2025-06-20.4 Granada,data/xmp/result-2025/raw/2025.2/2025-06-20 Granada/_Z9C9010.xmp
duplicate frame (duplicate),2025,2025.2,2025-06-20.4 Granada,_Z9C9006,bird,saker falcon,2025.2,also in: 2025/2025.2/2025-06-20 Granada,data/xmp/result-2025/raw/2025.2/2025-06-20.4 Granada/_Z9C9006.xmp
duplicate frame (duplicate),2025,2025.2,2025-06-20.4 Granada,_Z9C9010,bird,rock pigeon,2025.2,also in: 2025/2025.2/2025-06-20 Granada,data/xmp/result-2025/raw/2025.2/2025-06-20.4 Granada/_Z9C9010.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten,_D5C7434,bird,mute swan,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7434.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten,_D5C7443,bird,mute swan,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7443.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten,_D5C7447,bird,whooper swan,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7447.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten,_D5C7451,bird,whooper swan,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7451.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten,_D5C7457,bird,herring gull,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7457.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten,_D5C7477,scenery,,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7477.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten,_D5C7482,bird,willow warbler,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7482.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten,_D5C7516,bird,willow warbler,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7516.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten,_D5C7572,bird,oystercatcher,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten Self-Driving,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten/_D5C7572.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7434,bird,mute swan,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7434.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7443,bird,mute swan,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7443.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7447,bird,whooper swan,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7447.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7451,bird,whooper swan,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7451.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7457,bird,herring gull,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7457.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7477,scenery,,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7477.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7482,bird,willow warbler,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7482.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7516,bird,willow warbler,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7516.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-05 Lofoten Self-Driving,_D5C7572,bird,oystercatcher,2025.2,also in: 2025/2025.2/2025-07-05 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-05 Lofoten Self-Driving/_D5C7572.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-06.1 Gimsøy Midnight Sun,_D5C8184,(none),,2025.2,also in: 2025/2025.2/2025-07-06.1 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Gimsøy Midnight Sun/_D5C8184.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-06.1 Gimsøy Midnight Sun,_D5C8208,(none),,2025.2,also in: 2025/2025.2/2025-07-06.1 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Gimsøy Midnight Sun/_D5C8208.xmp
duplicate frame (duplicate),2025,2025.2,2025-07-06.1 Gimsøy Midnight Sun,_D5C8219,bird,black-headed gull,2025.2,also in: 2025/2025.2/2025-07-06.1 Lofoten,data/xmp/result-2025/raw/2025.2/2025-07-06.1 Gimsøy Midnight Sun/_D5C8219.xmp
